REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
95306,2025,09,1,46,6,07,,2,1,4,1,,,2,3,17,02,08,,,,400,400,1,400,400,0,,0,0,0,,66,,2596,3,1,1,1,,,,,,,,,,,,,,,,,1,04,4,259
95307,2025,09,4,12,0,12,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,137
95308,2025,09,4,12,0,10,,2,1,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,05,,107
95309,2025,09,1,35,0,10,,2,3,4,1,,,2,3,09,02,09,,,,100,80,2,100,80,0,,0,0,0,5,87,,4615,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,330
95310,2025,09,4,35,4,01,1,2,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,06,,165
95311,2025,09,1,10,0,08,,1,2,4,1,,,2,3,10,07,31,,,,380,380,1,380,380,0,,0,0,0,,240,,4597,3,3,4,4,,,,,,,,,,,,,,,,,1,04,4,75
95312,2025,09,1,13,0,06,,1,1,6,1,,,1,3,21,01,02,,,,375,475,1,375,475,0,,0,100,100,,125,,10103,3,1,4,4,,,,,,,,,,,,,,,,,1,03,2,142
95313,2025,09,1,46,0,03,6,2,2,2,1,,,2,3,07,10,42,,,,400,375,1,400,375,25,1,0,0,0,,26,,2150,3,1,3,3,,,,,,,,,,,,,,,,,1,02,,250
95314,2025,09,4,11,0,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,05,,54
95315,2025,09,1,35,4,09,,1,1,5,1,,,2,2,12,03,13,,,,375,300,1,375,300,75,1,0,0,0,,113,,4500,3,1,4,4,,,,,,,,,,,,,,,,,1,02,,357
95316,2025,09,1,59,0,05,,1,1,4,1,,,1,3,05,01,02,,,,375,375,1,375,375,0,,0,0,0,,175,,7026,3,1,1,4,,,,,,,,,,,,,,,,,1,03,2,213
95317,2025,09,1,35,4,08,,1,1,4,1,,,5,3,20,08,35,,,,400,400,1,400,400,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,03,3,830
95318,2025,09,4,35,0,07,,2,1,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,,,,,,,,,,,1,06,2,345
95319,2025,09,1,35,0,12,,2,1,3,1,,,3,2,19,01,03,,,,350,350,1,350,350,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,02,,156
95320,2025,09,4,24,2,10,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,1,11,,944
95321,2025,09,1,59,9,04,,1,2,5,1,,,2,1,07,08,35,,,,390,390,1,390,390,0,,0,0,0,,49,,3500,1,1,2,2,,,,,,,,,,,,,,,,,1,02,,679
95322,2025,09,4,48,8,12,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,,,,,,,,,,,,03,,572
95323,2025,09,4,24,0,12,,2,3,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,18,,121
95324,2025,09,4,35,4,01,2,1,6,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,1,14,,483
95325,2025,09,4,35,3,12,,2,3,0,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,18,,623
95326,2025,09,1,24,0,08,,2,4,1,1,,,1,3,17,04,18,,,,250,40,2,250,40,0,,0,0,0,3,75,,1948,3,1,2,4,,,,,,,,,,,,,,,,,1,14,3,281
95327,2025,09,4,24,0,12,,2,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,,,,,,,,,,,01,,154
95328,2025,09,4,24,0,10,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,1,11,,119
95329,2025,09,4,48,7,02,3,2,6,3,,1,1,1,3,17,02,07,,,,,,,,,,,,,,,,4,,,,,,,,,3,05,2,,,,,,,,,,,2,03,,753
95330,2025,09,1,59,0,08,,1,2,4,1,,,1,3,21,05,22,,,,400,400,1,400,400,0,,0,0,0,,121,,4808,1,1,2,4,,,,,,,,,,,,,,,,,1,02,,229
95331,2025,09,1,10,0,06,,2,1,6,1,,,1,3,16,01,02,,,,250,280,2,250,280,50,2,0,80,80,0,217,,9231,1,1,2,4,,,,,,,,,,,,,,,,,1,03,2,61
95332,2025,09,4,13,0,03,6,2,1,4,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,06,1,166
95333,2025,09,1,35,0,04,,1,1,6,1,,,2,3,14,03,13,,,,375,375,1,375,375,0,,0,0,0,,5,,2500,3,1,4,4,,,,,,,,,,,,,,,,,1,05,,281
95334,2025,09,4,13,0,11,,1,2,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08,,77
95335,2025,09,1,35,0,09,,1,1,4,1,,,2,3,06,08,35,,,,440,445,1,440,445,0,,5,0,5,,29,,3400,3,1,2,3,,,,,,,,,,,,,,,,,1,02,,93
95336,2025,09,1,12,0,10,,2,1,4,1,,,1,3,21,02,09,,,,375,340,1,375,340,35,1,0,0,0,,85,,3000,1,1,4,4,,,,,,,,,,,,,,,,,1,02,,124
95337,2025,09,4,59,0,10,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,1,08,,210
95338,2025,09,1,24,0,10,,1,5,4,1,,,2,3,09,08,36,,,,400,320,1,400,320,80,3,0,0,0,,240,,3000,3,1,1,1,,,,,,,,,,,,,,,,,1,18,,286
95339,2025,09,4,24,0,11,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,11,,152
95340,2025,09,1,24,0,08,,2,2,2,1,,,1,3,17,04,18,,,,300,300,1,300,300,0,,0,0,0,,240,,4627,1,1,4,4,,,,,,,,,,,,,,,,,1,04,4,79
95341,2025,09,1,11,0,06,,2,1,6,1,,,1,3,21,05,22,,,,375,300,1,375,300,75,2,0,0,0,,21,,4200,1,1,2,4,,,,,,,,,,,,,,,,,1,03,1,41
95342,2025,09,1,24,0,04,,1,6,4,1,,,2,3,07,03,12,,,,400,400,1,400,400,0,,0,0,0,,146,,4514,3,1,3,4,,,,,,,,,,,,,,,,,1,11,,421
95343,2025,09,1,35,4,07,,1,6,4,1,,,2,2,07,03,11,,,,400,420,1,400,420,0,,20,0,20,,115,,2000,3,1,2,2,,,,,,,,,,,,,,,,,1,01,,463
95344,2025,09,1,35,0,05,,1,2,1,1,,,2,3,06,08,38,,,,400,390,1,400,390,10,0,0,0,0,,39,,2500,3,1,1,1,,,,,,,,,,,,,,,,,1,03,1,277
95345,2025,09,1,35,4,07,,2,1,6,1,,,6,3,17,05,21,,,,300,200,1,300,200,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,1,03,1,154
95346,2025,09,1,35,4,03,6,2,1,4,1,,,2,1,12,03,11,,,,375,375,1,375,375,0,,0,0,0,,36,,4600,3,1,4,4,,,,,,,,,,,,,,,,,1,02,,561
95347,2025,09,4,59,0,03,6,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,1,05,,132
95348,2025,09,4,13,0,10,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,1,08,,83
95349,2025,09,1,24,0,01,1,2,6,1,1,,,2,3,19,07,34,,,,50,50,2,50,50,0,,0,0,0,4,5,,1650,3,1,1,4,,,,,,,,,,,,,,,,,2,14,,107
95350,2025,09,1,59,9,10,,1,1,2,1,,,2,2,10,07,34,,,,480,480,1,480,480,0,,0,0,0,,44,,2100,3,1,3,3,,,,,,,,,,,,,,,,,1,18,,541
95351,2025,09,4,46,0,05,,2,1,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,06,1,51
95352,2025,09,4,35,0,12,,2,3,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,504
95353,2025,09,2,59,0,04,,2,1,5,1,,,1,3,16,05,20,2,7,1,400,0,1,400,0,,,,,,,41,,1461,1,3,4,4,,,,,,,,,,,,,,,,,1,03,1,244
95354,2025,09,4,35,0,11,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,,,,,,,,,,,,11,,208
95355,2025,09,4,35,4,01,2,2,6,2,,1,2,2,1,19,07,34,,,,,,,,,,,,,,,,26,,,,,,,,,3,05,3,,,,,,,,,,,2,06,,208
95356,2025,09,1,13,0,07,,1,4,4,1,,,2,3,11,08,35,,,,400,240,1,400,240,160,3,0,0,0,,240,,7015,3,1,2,4,,,,,,,,,,,,,,,,,1,01,,105
95357,2025,09,4,35,4,12,,2,1,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,01,,752
95358,2025,09,1,47,0,01,2,2,6,2,1,,,2,2,10,07,33,,,,300,280,1,300,280,0,,0,0,0,,7,,1500,3,4,1,4,,,,,,,,,,,,,,,,,1,04,,136
95359,2025,09,4,12,0,08,,1,5,2,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,1,01,,170
95360,2025,09,4,35,4,12,,1,1,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,,,,,,,,,,,,11,,181
95361,2025,09,2,24,0,11,,1,1,2,1,,,2,3,06,03,13,3,2,1,400,0,1,400,0,,,,,,,220,,4300,1,1,3,3,,,,,,,,,,,,,,,,,,05,,81
95362,2025,09,4,35,0,02,4,2,6,2,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,,174
95363,2025,09,1,35,0,11,,1,1,4,1,,,1,3,16,05,20,,,,350,350,1,350,350,0,,0,0,0,,240,,6593,1,3,3,4,,,,,,,,,,,,,,,,,,05,,106
95364,2025,09,1,24,2,04,,2,2,5,1,,,1,3,17,02,08,,,,350,350,1,350,350,0,,0,0,0,,122,,3134,1,1,4,4,,,,,,,,,,,,,,,,,1,03,1,936
95365,2025,09,1,47,0,09,,2,5,2,1,,,1,3,17,02,09,,,,400,400,1,400,400,0,,0,0,0,,205,,2300,1,1,3,4,,,,,,,,,,,,,,,,,1,01,,225
95366,2025,09,1,35,0,10,,1,6,4,1,,,2,3,10,08,38,,,,90,60,2,90,60,0,,0,0,0,5,5,,2000,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,94
95367,2025,09,1,24,0,06,,2,4,4,1,,,1,3,16,05,20,,,,350,350,1,350,350,0,,0,0,0,,206,,5604,1,1,4,4,,,,,,,,,,,,,,,,,1,14,3,708
95368,2025,09,4,59,9,12,,2,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,04,,466
95369,2025,09,1,46,6,07,,1,1,4,1,,,2,2,07,03,13,,,,400,400,1,400,400,0,,0,0,0,,157,,2600,3,1,4,4,,,,,,,,,,,,,,,,,1,03,2,228
95370,2025,09,1,35,0,03,6,2,2,5,1,,,1,3,16,05,20,,,,350,380,1,350,380,0,,0,30,30,,1,,2637,1,3,4,4,,,,,,,,,,,,,,,,,1,02,,152
95371,2025,09,1,12,0,06,,1,1,4,1,,,2,3,10,07,31,,,,405,325,1,405,325,80,2,0,0,0,,229,,2502,3,1,2,4,,,,,,,,,,,,,,,,,1,03,1,172
95372,2025,09,1,10,0,06,,2,1,5,1,,,1,3,17,04,14,,,,375,375,1,375,375,0,,0,0,0,,198,,5000,1,1,1,4,,,,,,,,,,,,,,,,,1,03,2,77
95373,2025,09,4,24,0,04,,2,6,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,1,02,,204
95374,2025,09,1,24,0,03,6,2,2,4,1,,,1,3,17,05,24,,,,450,450,1,450,450,0,,50,0,50,,103,,3300,1,1,3,4,,,,,,,,,,,,,,,,,1,02,,125
95375,2025,09,1,35,0,09,,1,1,2,1,,,2,3,10,07,34,,,,400,400,1,400,400,0,,0,0,0,,85,,3100,3,1,2,4,,,,,,,,,,,,,,,,,1,04,4,84
95376,2025,09,1,24,2,07,,2,5,2,1,,,2,3,09,07,33,,,,400,400,1,400,400,0,,0,0,0,,42,,3000,3,1,4,4,,,,,,,,,,,,,,,,,1,18,,670
95377,2025,09,3,47,0,02,3,1,6,3,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,56,7,1,,,28,2,,,,1,1,,3,,,1,18,,200
95378,2025,09,1,48,7,05,,2,1,5,1,,,6,1,11,08,38,,,,300,304,1,300,304,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,1,03,2,804
95379,2025,09,1,24,1,03,5,1,6,3,1,,,2,3,18,02,07,,,,200,200,2,200,200,0,,0,0,0,4,14,,2400,3,1,1,1,,,,,,,,,,,,,,,,,2,01,,496
95380,2025,09,4,35,0,12,,1,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,08,,228
95381,2025,09,1,46,6,04,,1,1,4,1,,,1,3,17,04,17,,,,400,400,1,400,400,0,,0,0,0,,37,,2800,1,1,4,4,,,,,,,,,,,,,,,,,1,03,1,247
95382,2025,09,1,24,1,07,,1,6,2,1,,,2,3,15,07,34,,,,400,380,1,400,380,20,2,0,0,0,,174,,2030,1,1,2,3,,,,,,,,,,,,,,,,,1,01,,597
95383,2025,09,4,13,0,02,4,1,6,3,,1,2,2,3,19,07,34,,,,,,,,,,,,,,,,2,,,,,,,,,0,06,2,,,,,,,,,,,2,15,,138
95384,2025,09,1,13,0,04,,2,1,5,1,,,1,3,21,02,06,,,,365,285,1,365,285,80,2,0,0,0,,109,,3952,1,1,3,4,,,,,,,,,,,,,,,,,1,03,1,182
95385,2025,09,1,47,0,06,,1,2,4,1,,,1,3,16,03,11,,,,400,400,1,400,400,0,,0,0,0,,44,,2500,3,1,4,4,,,,,,,,,,,,,,,,,1,02,,162
95386,2025,09,4,35,4,12,,1,1,4,,1,2,2,3,10,08,36,,,,,,,,,,,,,,,,122,,,,,,,,,4,12,12,,,,,,,,,,,,11,,749
95387,2025,09,1,24,2,05,,1,2,4,1,,,1,3,17,07,33,,,,375,455,1,375,455,0,,80,0,80,,38,,3050,1,1,4,4,,,,,,,,,,,,,,,,,1,06,1,910
95388,2025,09,1,47,0,02,4,2,6,4,2,,,2,1,07,07,31,,,,400,400,1,530,540,0,,0,0,0,,26,,2596,3,1,3,4,,,,,,,,,,,,,,,,,1,18,,253
95389,2025,09,4,24,0,11,,2,2,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,05,,87
95390,2025,09,4,47,0,11,,1,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,01,,161
95391,2025,09,4,24,0,01,1,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,03,,78
95392,2025,09,1,47,0,04,,2,1,2,1,,,1,3,05,01,02,,,,400,320,1,400,320,80,3,0,0,0,,238,,9087,3,1,4,4,,,,,,,,,,,,,,,,,1,03,2,127
95393,2025,09,4,35,0,12,,2,1,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,,,,,,,,,,,,11,,265
95394,2025,09,4,24,0,12,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,11,,81
95395,2025,09,1,24,0,05,,1,1,4,1,,,1,3,05,03,13,,,,350,350,1,350,350,0,,0,0,0,,29,,5600,1,3,3,4,,,,,,,,,,,,,,,,,1,03,1,121
95396,2025,09,1,35,0,02,3,2,6,0,1,,,2,3,12,07,33,,,,400,400,1,400,400,0,,0,0,0,,21,,2100,3,1,1,1,,,,,,,,,,,,,,,,,1,15,,506
95397,2025,09,1,48,0,05,,2,1,5,1,,,1,3,16,05,20,,,,400,600,1,400,600,0,,0,200,200,,59,,2481,1,1,4,4,,,,,,,,,,,,,,,,,1,03,3,172
95398,2025,09,1,35,0,09,,2,6,2,1,,,2,3,10,04,18,,,,400,360,1,400,360,40,1,0,0,0,,200,,1800,3,1,1,1,,,,,,,,,,,,,,,,,1,18,,97
95399,2025,09,4,24,0,12,,1,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,98
95400,2025,09,1,13,0,07,,1,1,1,1,,,2,3,20,08,35,,,,400,400,1,400,400,0,,0,0,0,,4,,1700,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,98
95401,2025,09,1,12,0,04,,2,6,4,1,,,1,3,16,02,08,,,,350,330,1,350,330,50,1,0,30,30,,209,,3571,3,1,4,4,,,,,,,,,,,,,,,,,1,01,,153
95402,2025,09,4,24,0,10,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,,,,,,,,,,,1,18,,671
95403,2025,09,4,24,2,10,,1,2,6,,1,2,4,3,17,04,14,,,,,,,,,,,,,,,,200,,,,,,,,,0,00,1,,,,,,,,,0,,1,05,,681
95404,2025,09,1,24,2,04,,1,1,4,1,,,1,3,13,08,36,,,,350,350,1,350,350,0,,0,0,0,,92,,3200,1,1,1,4,,,,,,,,,,,,,,,,,1,03,1,1033
95405,2025,09,1,35,4,09,,2,6,2,1,,,2,2,17,04,18,,,,400,400,1,400,400,0,,0,0,0,,35,,3000,1,1,2,4,,,,,,,,,,,,,,,,,1,18,,462
95406,2025,09,1,35,0,07,,2,1,4,1,,,1,3,16,02,08,,,,375,375,1,375,375,0,,0,0,0,,77,,3231,1,1,2,4,,,,,,,,,,,,,,,,,1,02,,184
95407,2025,09,1,35,3,04,,1,1,3,1,,,1,2,21,05,25,,,,375,345,1,375,345,30,3,0,0,0,,58,,2974,1,1,4,4,,,,,,,,,,,,,,,,,1,02,,1251
95408,2025,09,4,24,0,11,,1,1,2,,1,2,2,3,15,07,34,,,,,,,,,,,,,,,,9,,,,,,,,,1,01,5,,,,,,,,,,,,08,,215
95409,2025,09,4,48,0,02,4,2,6,5,,1,1,2,3,15,07,31,,,,,,,,,,,,,,,,33,,,,,,,,,0,00,5,,,,,,,,,,,1,04,,132
95410,2025,09,4,35,0,12,,1,6,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,255
95411,2025,09,4,35,4,12,,1,1,2,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,358
95412,2025,09,3,10,0,10,,2,1,1,,1,1,2,3,08,10,43,,,,,,,,,,,,,,,,240,,,,,,7,2,1,4,09,2,2,,,,,,1,1,,,1,05,,83
95413,2025,09,4,47,0,11,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,115
95414,2025,09,1,35,0,06,,2,1,6,1,,,6,3,17,05,24,,,,500,500,1,500,500,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,1,03,2,428
95415,2025,09,4,47,0,03,6,2,2,2,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,1,,1,05,,102
95416,2025,09,4,35,0,12,,1,3,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,,,,,,,,,,,,01,,215
95417,2025,09,1,35,3,03,6,1,6,6,1,,,2,1,14,03,11,,,,400,400,1,400,400,0,,0,0,0,,7,,5000,3,1,3,3,,,,,,,,,,,,,,,,,1,01,,1641
95418,2025,09,4,12,0,09,,2,1,3,,1,1,2,3,15,07,34,,,,,,,,,,,,,,,,3,,,,,,,,,0,06,10,,,,,,,,,1,,1,11,,138
95419,2025,09,1,10,0,05,,1,6,4,1,,,2,3,04,09,39,,,,440,440,1,440,440,0,,0,0,0,,18,,6700,3,1,4,4,,,,,,,,,,,,,,,,,1,01,,104
95420,2025,09,1,47,0,04,,1,1,6,2,,,2,1,19,07,33,,,,400,400,1,460,500,0,,0,0,0,,13,,1700,3,1,2,4,,,,,,,,,,,,,,,,,1,03,1,204
95421,2025,09,1,47,0,03,5,2,6,5,1,,,2,3,19,07,34,,,,200,200,2,200,200,0,,0,0,0,6,62,,1500,3,1,2,3,,,,,,,,,,,,,,,,,1,01,,176
95422,2025,09,1,24,2,02,3,2,6,4,1,,,2,2,10,07,33,,,,150,150,2,150,150,0,,0,0,0,4,9,,1510,3,1,1,3,,,,,,,,,,,,,,,,,2,03,,378
95423,2025,09,1,24,0,04,,1,6,5,1,,,2,3,06,03,12,,,,400,400,1,400,400,0,,0,0,0,,78,,4808,3,1,3,3,,,,,,,,,,,,,,,,,1,01,,235
95424,2025,09,4,24,0,12,,1,3,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,212
95425,2025,09,4,24,0,02,4,1,6,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,2,18,,339
95426,2025,09,1,24,0,04,,2,2,4,1,,,2,3,10,07,33,,,,450,440,1,450,440,0,,0,40,40,,22,,2900,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,147
95427,2025,09,1,13,0,09,,2,1,2,1,,,2,3,10,07,34,,,,360,360,1,360,360,0,,0,0,0,,20,,1760,3,1,1,2,,,,,,,,,,,,,,,,,1,02,,91
95428,2025,09,1,24,0,09,,1,5,4,1,,,2,3,10,07,33,,,,40,40,2,40,40,0,,0,0,0,5,30,,1610,3,1,2,3,,,,,,,,,,,,,,,,,1,14,2,66
95429,2025,09,4,24,0,05,,2,6,2,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,07,,143
95430,2025,09,1,59,9,09,,2,2,1,1,,,2,2,18,07,33,,,,400,400,1,400,400,0,,0,0,0,,240,,1900,3,1,3,4,,,,,,,,,,,,,,,,,1,02,,433
95431,2025,09,1,47,0,05,,2,6,4,1,,,2,3,17,05,24,,,,375,375,1,375,375,0,,0,0,0,,13,,3700,3,1,1,2,,,,,,,,,,,,,,,,,1,14,2,173
95432,2025,09,4,12,0,12,,2,3,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,,,,,,,,,,,,01,,132
95433,2025,09,1,46,6,09,,2,2,2,1,,,1,3,16,02,08,,,,350,350,1,350,350,0,,0,0,0,,217,,3500,1,2,2,3,,,,,,,,,,,,,,,,,1,02,,165
95434,2025,09,1,48,8,02,3,2,6,2,1,,,1,3,16,02,07,,,,350,350,1,350,350,0,,0,0,0,,9,,2383,3,3,2,2,,,,,,,,,,,,,,,,,2,01,,791
95435,2025,09,1,48,7,04,,1,1,5,1,,,2,1,06,08,35,,,,400,400,1,400,400,0,,0,0,0,,14,,2000,3,3,2,4,,,,,,,,,,,,,,,,,1,02,,1016
95436,2025,09,1,59,0,09,,2,1,6,1,,,1,3,17,01,02,,,,400,400,1,400,400,0,,0,0,0,,240,,7740,3,1,3,3,,,,,,,,,,,,,,,,,1,08,,67
95437,2025,09,1,13,0,06,,1,1,5,1,,,1,3,16,05,20,,,,375,375,1,375,375,0,,0,0,0,,193,,4615,1,1,2,4,,,,,,,,,,,,,,,,,1,03,1,136
95438,2025,09,2,59,0,04,,2,6,5,1,,,1,3,17,05,22,0,1,1,375,0,1,375,0,,,,,,,100,,3333,1,1,3,4,,,,,,,,,,,,,,,,,1,11,,253
95439,2025,09,1,24,2,07,,1,2,5,1,,,6,3,17,04,15,,,,500,450,1,500,450,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,1,03,3,251
95440,2025,09,1,12,0,10,,2,5,4,1,,,2,3,10,07,31,,,,400,400,1,400,400,0,,0,0,0,,140,,2163,3,1,1,4,,,,,,,,,,,,,,,,,1,18,,185
95441,2025,09,1,46,6,09,,1,1,4,1,,,2,3,12,02,09,,,,375,375,1,375,375,0,,0,0,0,,189,,4308,3,1,4,4,,,,,,,,,,,,,,,,,1,03,3,241
95442,2025,09,1,13,0,05,,2,1,6,1,,,1,3,16,05,21,,,,380,380,1,380,380,0,,0,0,0,,197,,5415,1,1,3,4,,,,,,,,,,,,,,,,,3,03,2,117
95443,2025,09,4,35,5,01,2,2,6,1,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,07,,319
95444,2025,09,1,47,0,05,,1,1,2,1,,,2,3,06,08,36,,,,400,400,1,400,400,0,,0,0,0,,240,,9615,3,1,1,1,,,,,,,,,,,,,,,,,1,03,2,157
95445,2025,09,4,46,6,09,,2,5,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,1,01,,178
95446,2025,09,4,46,0,12,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,11,,59
95447,2025,09,4,35,0,10,,1,2,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,1,11,,100
95448,2025,09,1,24,2,04,,2,6,5,2,,,2,3,17,05,24,,,,300,300,1,370,370,0,,0,0,0,,6,,1759,1,3,2,2,,,,,,,,,,,,,,,,,1,18,,873
95449,2025,09,1,13,0,05,,2,1,5,1,,,2,3,20,07,34,,,,450,450,1,450,450,0,,0,0,0,,117,,3639,3,1,1,1,,,,,,,,,,,,,,,,,1,03,1,144
95450,2025,09,1,35,4,12,,2,1,6,1,,,1,3,21,05,19,,,,75,10,2,75,10,0,,0,0,0,5,91,,6510,3,1,4,4,,,,,,,,,,,,,,,,,,02,,107
95451,2025,09,1,24,2,05,,2,2,4,2,,,2,3,17,04,17,,,,320,320,1,480,520,0,,0,0,0,,96,,4150,3,1,1,1,,,,,,,,,,,,,,,,,1,03,2,323
95452,2025,09,1,59,0,09,,1,1,5,1,,,1,3,21,02,09,,,,350,350,1,350,350,0,,0,0,0,,18,,3928,1,1,1,4,,,,,,,,,,,,,,,,,1,02,,418
95453,2025,09,1,24,0,01,2,1,6,2,1,,,2,3,10,07,34,,,,200,230,2,200,230,0,,0,0,0,4,38,,1200,3,1,1,4,,,,,,,,,,,,,,,,,2,14,,100
95454,2025,09,4,10,0,08,,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,,67
95455,2025,09,1,35,0,10,,1,1,4,1,,,2,3,07,06,28,,,,400,398,1,400,398,2,0,0,0,0,,170,,3835,3,1,2,3,,,,,,,,,,,,,,,,,1,02,,265
